x,y,yaw,ref_v
42.57792915650726,38.52566213878946,0.6137200203042483,11.068068203537068
43.051109680829505,38.857298072848536,0.6088725748948232,11.003201125654474
43.523109937232746,39.18467286629198,0.6039286691207357,10.938000068951487
43.99391698559151,39.50775061878451,0.5988866462793836,10.872481700348184
44.46351791849275,39.82649590120982,0.5937448168711931,10.806662977642798
44.931899861589656,40.140873759555724,0.588501458601575,10.740561153918225
45.399049973954675,40.45084971874737,0.5831548164437633,10.674193782008846
45.86495544843149,40.756389786427704,0.5777031027684865,10.607578719019944
46.329603511986164,41.05746045668519,0.5721444975468176,10.54073413089102
46.79298142605733,41.354028713728084,0.5664771486329828,10.473678496992957
47.255076486905395,41.646062035504976,0.5606991721343447,10.406430614747887
47.71587602596084,41.933528397271196,0.5548086528762383,10.339009604259072
